id,container id,scenario,background,illumination,width at the top,width at the bottom,height,depth,container capacity,container mass,filling type,filling level,filling density,filling mass,object mass,handover starting frame,handover start timestamp,handover hand,audio_file,rgb_view1,rgb_view2,rgb_view3,rgb_view4
379,8,0,1,0,135.0,135.0,164.0,56.0,1239.84,31.0,1,2,0.34,478.0,509.0,-1,-1,-1,data/train/audio/000379.wav,data/train/view1/rgb/000379.mp4,data/train/view2/rgb/000379.mp4,data/train/view3/rgb/000379.mp4,data/train/view4/rgb/000379.mp4
380,6,2,0,0,49.0,59.0,175.0,-1.0,128.0,15.0,2,2,0.82,95.0,110.0,-1,-1,-1,data/train/audio/000380.wav,data/train/view1/rgb/000380.mp4,data/train/view2/rgb/000380.mp4,data/train/view3/rgb/000380.mp4,data/train/view4/rgb/000380.mp4
381,8,0,0,1,135.0,135.0,164.0,56.0,1239.84,31.0,0,0,0.0,0.0,31.0,-1,-1,-1,data/train/audio/000381.wav,data/train/view1/rgb/000381.mp4,data/train/view2/rgb/000381.mp4,data/train/view3/rgb/000381.mp4,data/train/view4/rgb/000381.mp4
382,3,0,1,0,69.0,39.0,85.0,-1.0,202.0,3.0,2,2,0.82,147.6,150.6,-1,-1,-1,data/train/audio/000382.wav,data/train/view1/rgb/000382.mp4,data/train/view2/rgb/000382.mp4,data/train/view3/rgb/000382.mp4,data/train/view4/rgb/000382.mp4
383,3,1,0,0,69.0,39.0,85.0,-1.0,202.0,3.0,3,2,1.0,182.0,185.0,-1,-1,-1,data/train/audio/000383.wav,data/train/view1/rgb/000383.mp4,data/train/view2/rgb/000383.mp4,data/train/view3/rgb/000383.mp4,data/train/view4/rgb/000383.mp4
384,5,0,0,0,81.0,67.0,136.0,-1.0,363.0,134.0,3,2,1.0,327.0,461.0,-1,-1,-1,data/train/audio/000384.wav,data/train/view1/rgb/000384.mp4,data/train/view2/rgb/000384.mp4,data/train/view3/rgb/000384.mp4,data/train/view4/rgb/000384.mp4
385,1,2,0,0,98.0,61.0,119.0,-1.0,520.0,10.0,0,0,0.0,0.0,10.0,-1,-1,-1,data/train/audio/000385.wav,data/train/view1/rgb/000385.mp4,data/train/view2/rgb/000385.mp4,data/train/view3/rgb/000385.mp4,data/train/view4/rgb/000385.mp4
386,9,1,0,1,80.0,80.0,131.0,45.0,471.6,15.0,2,1,0.82,193.0,208.0,-1,-1,-1,data/train/audio/000386.wav,data/train/view1/rgb/000386.mp4,data/train/view2/rgb/000386.mp4,data/train/view3/rgb/000386.mp4,data/train/view4/rgb/000386.mp4
387,8,2,1,0,135.0,135.0,164.0,56.0,1239.84,31.0,2,2,0.82,1084.0,1115.0,-1,-1,-1,data/train/audio/000387.wav,data/train/view1/rgb/000387.mp4,data/train/view2/rgb/000387.mp4,data/train/view3/rgb/000387.mp4,data/train/view4/rgb/000387.mp4
388,3,1,0,1,69.0,39.0,85.0,-1.0,202.0,3.0,0,0,0.0,0.0,3.0,-1,-1,-1,data/train/audio/000388.wav,data/train/view1/rgb/000388.mp4,data/train/view2/rgb/000388.mp4,data/train/view3/rgb/000388.mp4,data/train/view4/rgb/000388.mp4
389,4,0,1,0,88.0,56.0,91.0,-1.0,296.0,86.0,1,1,0.34,45.0,131.0,-1,-1,-1,data/train/audio/000389.wav,data/train/view1/rgb/000389.mp4,data/train/view2/rgb/000389.mp4,data/train/view3/rgb/000389.mp4,data/train/view4/rgb/000389.mp4
390,1,1,0,1,98.0,61.0,119.0,-1.0,520.0,10.0,2,2,0.82,399.0,409.0,-1,-1,-1,data/train/audio/000390.wav,data/train/view1/rgb/000390.mp4,data/train/view2/rgb/000390.mp4,data/train/view3/rgb/000390.mp4,data/train/view4/rgb/000390.mp4
391,5,0,0,0,81.0,67.0,136.0,-1.0,363.0,134.0,2,1,0.82,146.0,280.0,-1,-1,-1,data/train/audio/000391.wav,data/train/view1/rgb/000391.mp4,data/train/view2/rgb/000391.mp4,data/train/view3/rgb/000391.mp4,data/train/view4/rgb/000391.mp4
392,1,0,1,1,98.0,61.0,119.0,-1.0,520.0,10.0,1,1,0.34,109.0,119.0,-1,-1,-1,data/train/audio/000392.wav,data/train/view1/rgb/000392.mp4,data/train/view2/rgb/000392.mp4,data/train/view3/rgb/000392.mp4,data/train/view4/rgb/000392.mp4
393,5,0,1,0,81.0,67.0,136.0,-1.0,363.0,134.0,0,0,0.0,0.0,134.0,-1,-1,-1,data/train/audio/000393.wav,data/train/view1/rgb/000393.mp4,data/train/view2/rgb/000393.mp4,data/train/view3/rgb/000393.mp4,data/train/view4/rgb/000393.mp4
394,9,0,1,0,80.0,80.0,131.0,45.0,471.6,15.0,1,2,0.34,159.0,174.0,-1,-1,-1,data/train/audio/000394.wav,data/train/view1/rgb/000394.mp4,data/train/view2/rgb/000394.mp4,data/train/view3/rgb/000394.mp4,data/train/view4/rgb/000394.mp4
395,7,1,1,0,193.0,193.0,241.0,69.0,3209.397,59.0,2,2,0.82,2680.0,2739.0,-1,-1,-1,data/train/audio/000395.wav,data/train/view1/rgb/000395.mp4,data/train/view2/rgb/000395.mp4,data/train/view3/rgb/000395.mp4,data/train/view4/rgb/000395.mp4
396,9,0,1,1,80.0,80.0,131.0,45.0,471.6,15.0,1,2,0.34,159.0,174.0,-1,-1,-1,data/train/audio/000396.wav,data/train/view1/rgb/000396.mp4,data/train/view2/rgb/000396.mp4,data/train/view3/rgb/000396.mp4,data/train/view4/rgb/000396.mp4
397,3,2,1,0,69.0,39.0,85.0,-1.0,202.0,3.0,1,1,0.34,36.0,39.0,-1,-1,-1,data/train/audio/000397.wav,data/train/view1/rgb/000397.mp4,data/train/view2/rgb/000397.mp4,data/train/view3/rgb/000397.mp4,data/train/view4/rgb/000397.mp4
398,9,2,1,1,80.0,80.0,131.0,45.0,471.6,15.0,2,1,0.82,193.0,208.0,-1,-1,-1,data/train/audio/000398.wav,data/train/view1/rgb/000398.mp4,data/train/view2/rgb/000398.mp4,data/train/view3/rgb/000398.mp4,data/train/view4/rgb/000398.mp4
399,4,0,1,0,88.0,56.0,91.0,-1.0,296.0,86.0,2,2,0.82,219.0,305.0,-1,-1,-1,data/train/audio/000399.wav,data/train/view1/rgb/000399.mp4,data/train/view2/rgb/000399.mp4,data/train/view3/rgb/000399.mp4,data/train/view4/rgb/000399.mp4
400,1,1,1,1,98.0,61.0,119.0,-1.0,520.0,10.0,0,0,0.0,0.0,10.0,-1,-1,-1,data/train/audio/000400.wav,data/train/view1/rgb/000400.mp4,data/train/view2/rgb/000400.mp4,data/train/view3/rgb/000400.mp4,data/train/view4/rgb/000400.mp4
401,6,2,0,1,49.0,59.0,175.0,-1.0,128.0,15.0,2,2,0.82,95.0,110.0,-1,-1,-1,data/train/audio/000401.wav,data/train/view1/rgb/000401.mp4,data/train/view2/rgb/000401.mp4,data/train/view3/rgb/000401.mp4,data/train/view4/rgb/000401.mp4
402,7,2,0,0,193.0,193.0,241.0,69.0,3209.397,59.0,2,1,0.82,1489.0,1548.0,-1,-1,-1,data/train/audio/000402.wav,data/train/view1/rgb/000402.mp4,data/train/view2/rgb/000402.mp4,data/train/view3/rgb/000402.mp4,data/train/view4/rgb/000402.mp4
403,1,2,0,0,98.0,61.0,119.0,-1.0,520.0,10.0,1,2,0.34,195.0,205.0,-1,-1,-1,data/train/audio/000403.wav,data/train/view1/rgb/000403.mp4,data/train/view2/rgb/000403.mp4,data/train/view3/rgb/000403.mp4,data/train/view4/rgb/000403.mp4
404,6,0,0,0,49.0,59.0,175.0,-1.0,128.0,15.0,2,1,0.82,53.0,68.0,-1,-1,-1,data/train/audio/000404.wav,data/train/view1/rgb/000404.mp4,data/train/view2/rgb/000404.mp4,data/train/view3/rgb/000404.mp4,data/train/view4/rgb/000404.mp4
405,2,2,1,0,69.0,42.0,72.0,-1.0,185.0,2.0,1,2,0.34,63.0,65.0,-1,-1,-1,data/train/audio/000405.wav,data/train/view1/rgb/000405.mp4,data/train/view2/rgb/000405.mp4,data/train/view3/rgb/000405.mp4,data/train/view4/rgb/000405.mp4
406,9,1,1,0,80.0,80.0,131.0,45.0,471.6,15.0,0,0,0.0,0.0,15.0,-1,-1,-1,data/train/audio/000406.wav,data/train/view1/rgb/000406.mp4,data/train/view2/rgb/000406.mp4,data/train/view3/rgb/000406.mp4,data/train/view4/rgb/000406.mp4
407,6,0,1,0,49.0,59.0,175.0,-1.0,128.0,15.0,3,1,1.0,64.0,79.0,-1,-1,-1,data/train/audio/000407.wav,data/train/view1/rgb/000407.mp4,data/train/view2/rgb/000407.mp4,data/train/view3/rgb/000407.mp4,data/train/view4/rgb/000407.mp4
408,2,1,0,0,69.0,42.0,72.0,-1.0,185.0,2.0,2,2,0.82,137.0,139.0,-1,-1,-1,data/train/audio/000408.wav,data/train/view1/rgb/000408.mp4,data/train/view2/rgb/000408.mp4,data/train/view3/rgb/000408.mp4,data/train/view4/rgb/000408.mp4
409,1,0,0,0,98.0,61.0,119.0,-1.0,520.0,10.0,2,1,0.82,222.0,232.0,-1,-1,-1,data/train/audio/000409.wav,data/train/view1/rgb/000409.mp4,data/train/view2/rgb/000409.mp4,data/train/view3/rgb/000409.mp4,data/train/view4/rgb/000409.mp4
410,8,1,0,0,135.0,135.0,164.0,56.0,1239.84,31.0,0,0,0.0,0.0,31.0,-1,-1,-1,data/train/audio/000410.wav,data/train/view1/rgb/000410.mp4,data/train/view2/rgb/000410.mp4,data/train/view3/rgb/000410.mp4,data/train/view4/rgb/000410.mp4
411,9,0,0,1,80.0,80.0,131.0,45.0,471.6,15.0,1,1,0.34,89.0,104.0,-1,-1,-1,data/train/audio/000411.wav,data/train/view1/rgb/000411.mp4,data/train/view2/rgb/000411.mp4,data/train/view3/rgb/000411.mp4,data/train/view4/rgb/000411.mp4
412,6,0,0,0,49.0,59.0,175.0,-1.0,128.0,15.0,1,2,0.34,39.0,54.0,-1,-1,-1,data/train/audio/000412.wav,data/train/view1/rgb/000412.mp4,data/train/view2/rgb/000412.mp4,data/train/view3/rgb/000412.mp4,data/train/view4/rgb/000412.mp4
413,4,2,1,1,88.0,56.0,91.0,-1.0,296.0,86.0,3,1,1.0,148.0,234.0,-1,-1,-1,data/train/audio/000413.wav,data/train/view1/rgb/000413.mp4,data/train/view2/rgb/000413.mp4,data/train/view3/rgb/000413.mp4,data/train/view4/rgb/000413.mp4
414,9,2,0,0,80.0,80.0,131.0,45.0,471.6,15.0,1,1,0.34,89.0,104.0,-1,-1,-1,data/train/audio/000414.wav,data/train/view1/rgb/000414.mp4,data/train/view2/rgb/000414.mp4,data/train/view3/rgb/000414.mp4,data/train/view4/rgb/000414.mp4
415,3,0,1,1,69.0,39.0,85.0,-1.0,202.0,3.0,3,2,1.0,182.0,185.0,-1,-1,-1,data/train/audio/000415.wav,data/train/view1/rgb/000415.mp4,data/train/view2/rgb/000415.mp4,data/train/view3/rgb/000415.mp4,data/train/view4/rgb/000415.mp4
416,8,0,1,0,135.0,135.0,164.0,56.0,1239.84,31.0,2,1,0.82,602.0,633.0,-1,-1,-1,data/train/audio/000416.wav,data/train/view1/rgb/000416.mp4,data/train/view2/rgb/000416.mp4,data/train/view3/rgb/000416.mp4,data/train/view4/rgb/000416.mp4
417,5,1,1,0,81.0,67.0,136.0,-1.0,363.0,134.0,0,0,0.0,0.0,134.0,-1,-1,-1,data/train/audio/000417.wav,data/train/view1/rgb/000417.mp4,data/train/view2/rgb/000417.mp4,data/train/view3/rgb/000417.mp4,data/train/view4/rgb/000417.mp4
418,5,2,1,0,81.0,67.0,136.0,-1.0,363.0,134.0,1,1,0.34,71.0,205.0,-1,-1,-1,data/train/audio/000418.wav,data/train/view1/rgb/000418.mp4,data/train/view2/rgb/000418.mp4,data/train/view3/rgb/000418.mp4,data/train/view4/rgb/000418.mp4
419,1,2,1,0,98.0,61.0,119.0,-1.0,520.0,10.0,0,0,0.0,0.0,10.0,-1,-1,-1,data/train/audio/000419.wav,data/train/view1/rgb/000419.mp4,data/train/view2/rgb/000419.mp4,data/train/view3/rgb/000419.mp4,data/train/view4/rgb/000419.mp4
420,4,1,1,0,88.0,56.0,91.0,-1.0,296.0,86.0,1,2,0.34,89.0,175.0,-1,-1,-1,data/train/audio/000420.wav,data/train/view1/rgb/000420.mp4,data/train/view2/rgb/000420.mp4,data/train/view3/rgb/000420.mp4,data/train/view4/rgb/000420.mp4
421,6,0,1,1,49.0,59.0,175.0,-1.0,128.0,15.0,2,1,0.82,53.0,68.0,-1,-1,-1,data/train/audio/000421.wav,data/train/view1/rgb/000421.mp4,data/train/view2/rgb/000421.mp4,data/train/view3/rgb/000421.mp4,data/train/view4/rgb/000421.mp4
422,4,1,1,0,88.0,56.0,91.0,-1.0,296.0,86.0,3,1,1.0,148.0,234.0,-1,-1,-1,data/train/audio/000422.wav,data/train/view1/rgb/000422.mp4,data/train/view2/rgb/000422.mp4,data/train/view3/rgb/000422.mp4,data/train/view4/rgb/000422.mp4
423,4,2,1,0,88.0,56.0,91.0,-1.0,296.0,86.0,3,2,1.0,266.0,352.0,-1,-1,-1,data/train/audio/000423.wav,data/train/view1/rgb/000423.mp4,data/train/view2/rgb/000423.mp4,data/train/view3/rgb/000423.mp4,data/train/view4/rgb/000423.mp4
424,5,1,0,1,81.0,67.0,136.0,-1.0,363.0,134.0,3,1,1.0,182.0,316.0,-1,-1,-1,data/train/audio/000424.wav,data/train/view1/rgb/000424.mp4,data/train/view2/rgb/000424.mp4,data/train/view3/rgb/000424.mp4,data/train/view4/rgb/000424.mp4
425,3,0,1,0,69.0,39.0,85.0,-1.0,202.0,3.0,1,1,0.34,36.0,39.0,-1,-1,-1,data/train/audio/000425.wav,data/train/view1/rgb/000425.mp4,data/train/view2/rgb/000425.mp4,data/train/view3/rgb/000425.mp4,data/train/view4/rgb/000425.mp4
426,4,1,0,0,88.0,56.0,91.0,-1.0,296.0,86.0,0,0,0.0,0.0,86.0,-1,-1,-1,data/train/audio/000426.wav,data/train/view1/rgb/000426.mp4,data/train/view2/rgb/000426.mp4,data/train/view3/rgb/000426.mp4,data/train/view4/rgb/000426.mp4
427,2,1,1,1,69.0,42.0,72.0,-1.0,185.0,2.0,3,2,1.0,167.0,169.0,-1,-1,-1,data/train/audio/000427.wav,data/train/view1/rgb/000427.mp4,data/train/view2/rgb/000427.mp4,data/train/view3/rgb/000427.mp4,data/train/view4/rgb/000427.mp4
428,7,0,1,0,193.0,193.0,241.0,69.0,3209.397,59.0,0,0,0.0,0.0,59.0,-1,-1,-1,data/train/audio/000428.wav,data/train/view1/rgb/000428.mp4,data/train/view2/rgb/000428.mp4,data/train/view3/rgb/000428.mp4,data/train/view4/rgb/000428.mp4
429,6,0,1,1,49.0,59.0,175.0,-1.0,128.0,15.0,3,1,1.0,64.0,79.0,-1,-1,-1,data/train/audio/000429.wav,data/train/view1/rgb/000429.mp4,data/train/view2/rgb/000429.mp4,data/train/view3/rgb/000429.mp4,data/train/view4/rgb/000429.mp4
430,4,1,0,1,88.0,56.0,91.0,-1.0,296.0,86.0,0,0,0.0,0.0,86.0,-1,-1,-1,data/train/audio/000430.wav,data/train/view1/rgb/000430.mp4,data/train/view2/rgb/000430.mp4,data/train/view3/rgb/000430.mp4,data/train/view4/rgb/000430.mp4
431,4,1,1,0,88.0,56.0,91.0,-1.0,296.0,86.0,2,1,0.82,122.0,208.0,-1,-1,-1,data/train/audio/000431.wav,data/train/view1/rgb/000431.mp4,data/train/view2/rgb/000431.mp4,data/train/view3/rgb/000431.mp4,data/train/view4/rgb/000431.mp4
432,3,1,0,1,69.0,39.0,85.0,-1.0,202.0,3.0,1,1,0.34,36.0,39.0,-1,-1,-1,data/train/audio/000432.wav,data/train/view1/rgb/000432.mp4,data/train/view2/rgb/000432.mp4,data/train/view3/rgb/000432.mp4,data/train/view4/rgb/000432.mp4
433,4,2,1,1,88.0,56.0,91.0,-1.0,296.0,86.0,2,1,0.82,122.0,208.0,-1,-1,-1,data/train/audio/000433.wav,data/train/view1/rgb/000433.mp4,data/train/view2/rgb/000433.mp4,data/train/view3/rgb/000433.mp4,data/train/view4/rgb/000433.mp4
434,3,0,1,1,69.0,39.0,85.0,-1.0,202.0,3.0,2,1,0.82,82.0,85.0,-1,-1,-1,data/train/audio/000434.wav,data/train/view1/rgb/000434.mp4,data/train/view2/rgb/000434.mp4,data/train/view3/rgb/000434.mp4,data/train/view4/rgb/000434.mp4
435,6,1,1,0,49.0,59.0,175.0,-1.0,128.0,15.0,1,2,0.34,39.0,54.0,-1,-1,-1,data/train/audio/000435.wav,data/train/view1/rgb/000435.mp4,data/train/view2/rgb/000435.mp4,data/train/view3/rgb/000435.mp4,data/train/view4/rgb/000435.mp4
436,4,0,0,1,88.0,56.0,91.0,-1.0,296.0,86.0,1,1,0.34,45.0,131.0,-1,-1,-1,data/train/audio/000436.wav,data/train/view1/rgb/000436.mp4,data/train/view2/rgb/000436.mp4,data/train/view3/rgb/000436.mp4,data/train/view4/rgb/000436.mp4
437,6,2,0,0,49.0,59.0,175.0,-1.0,128.0,15.0,3,2,1.0,115.0,130.0,-1,-1,-1,data/train/audio/000437.wav,data/train/view1/rgb/000437.mp4,data/train/view2/rgb/000437.mp4,data/train/view3/rgb/000437.mp4,data/train/view4/rgb/000437.mp4
438,9,0,0,0,80.0,80.0,131.0,45.0,471.6,15.0,2,1,0.82,193.0,208.0,-1,-1,-1,data/train/audio/000438.wav,data/train/view1/rgb/000438.mp4,data/train/view2/rgb/000438.mp4,data/train/view3/rgb/000438.mp4,data/train/view4/rgb/000438.mp4
439,8,1,1,1,135.0,135.0,164.0,56.0,1239.84,31.0,0,0,0.0,0.0,31.0,-1,-1,-1,data/train/audio/000439.wav,data/train/view1/rgb/000439.mp4,data/train/view2/rgb/000439.mp4,data/train/view3/rgb/000439.mp4,data/train/view4/rgb/000439.mp4
440,6,2,0,1,49.0,59.0,175.0,-1.0,128.0,15.0,1,2,0.34,39.0,54.0,-1,-1,-1,data/train/audio/000440.wav,data/train/view1/rgb/000440.mp4,data/train/view2/rgb/000440.mp4,data/train/view3/rgb/000440.mp4,data/train/view4/rgb/000440.mp4
441,2,2,1,1,69.0,42.0,72.0,-1.0,185.0,2.0,1,1,0.34,35.0,37.0,-1,-1,-1,data/train/audio/000441.wav,data/train/view1/rgb/000441.mp4,data/train/view2/rgb/000441.mp4,data/train/view3/rgb/000441.mp4,data/train/view4/rgb/000441.mp4
442,1,2,1,1,98.0,61.0,119.0,-1.0,520.0,10.0,1,1,0.34,109.0,119.0,-1,-1,-1,data/train/audio/000442.wav,data/train/view1/rgb/000442.mp4,data/train/view2/rgb/000442.mp4,data/train/view3/rgb/000442.mp4,data/train/view4/rgb/000442.mp4
443,6,0,1,0,49.0,59.0,175.0,-1.0,128.0,15.0,1,1,0.34,22.0,37.0,-1,-1,-1,data/train/audio/000443.wav,data/train/view1/rgb/000443.mp4,data/train/view2/rgb/000443.mp4,data/train/view3/rgb/000443.mp4,data/train/view4/rgb/000443.mp4
444,1,0,1,1,98.0,61.0,119.0,-1.0,520.0,10.0,2,2,0.82,399.0,409.0,-1,-1,-1,data/train/audio/000444.wav,data/train/view1/rgb/000444.mp4,data/train/view2/rgb/000444.mp4,data/train/view3/rgb/000444.mp4,data/train/view4/rgb/000444.mp4
445,3,2,0,0,69.0,39.0,85.0,-1.0,202.0,3.0,0,0,0.0,0.0,3.0,-1,-1,-1,data/train/audio/000445.wav,data/train/view1/rgb/000445.mp4,data/train/view2/rgb/000445.mp4,data/train/view3/rgb/000445.mp4,data/train/view4/rgb/000445.mp4
446,2,1,0,1,69.0,42.0,72.0,-1.0,185.0,2.0,1,2,0.34,63.0,65.0,-1,-1,-1,data/train/audio/000446.wav,data/train/view1/rgb/000446.mp4,data/train/view2/rgb/000446.mp4,data/train/view3/rgb/000446.mp4,data/train/view4/rgb/000446.mp4
447,2,0,0,1,69.0,42.0,72.0,-1.0,185.0,2.0,2,1,0.82,76.0,78.0,-1,-1,-1,data/train/audio/000447.wav,data/train/view1/rgb/000447.mp4,data/train/view2/rgb/000447.mp4,data/train/view3/rgb/000447.mp4,data/train/view4/rgb/000447.mp4
448,2,2,0,0,69.0,42.0,72.0,-1.0,185.0,2.0,0,0,0.0,0.0,2.0,-1,-1,-1,data/train/audio/000448.wav,data/train/view1/rgb/000448.mp4,data/train/view2/rgb/000448.mp4,data/train/view3/rgb/000448.mp4,data/train/view4/rgb/000448.mp4
449,1,2,1,0,98.0,61.0,119.0,-1.0,520.0,10.0,2,1,0.82,222.0,232.0,-1,-1,-1,data/train/audio/000449.wav,data/train/view1/rgb/000449.mp4,data/train/view2/rgb/000449.mp4,data/train/view3/rgb/000449.mp4,data/train/view4/rgb/000449.mp4
450,6,0,1,0,49.0,59.0,175.0,-1.0,128.0,15.0,1,2,0.34,39.0,54.0,-1,-1,-1,data/train/audio/000450.wav,data/train/view1/rgb/000450.mp4,data/train/view2/rgb/000450.mp4,data/train/view3/rgb/000450.mp4,data/train/view4/rgb/000450.mp4
451,4,2,0,1,88.0,56.0,91.0,-1.0,296.0,86.0,3,2,1.0,266.0,352.0,-1,-1,-1,data/train/audio/000451.wav,data/train/view1/rgb/000451.mp4,data/train/view2/rgb/000451.mp4,data/train/view3/rgb/000451.mp4,data/train/view4/rgb/000451.mp4
452,7,0,0,0,193.0,193.0,241.0,69.0,3209.397,59.0,1,1,0.34,717.0,776.0,-1,-1,-1,data/train/audio/000452.wav,data/train/view1/rgb/000452.mp4,data/train/view2/rgb/000452.mp4,data/train/view3/rgb/000452.mp4,data/train/view4/rgb/000452.mp4
453,7,1,1,0,193.0,193.0,241.0,69.0,3209.397,59.0,1,2,0.34,1291.0,1350.0,-1,-1,-1,data/train/audio/000453.wav,data/train/view1/rgb/000453.mp4,data/train/view2/rgb/000453.mp4,data/train/view3/rgb/000453.mp4,data/train/view4/rgb/000453.mp4
454,2,2,1,0,69.0,42.0,72.0,-1.0,185.0,2.0,3,1,1.0,93.0,95.0,-1,-1,-1,data/train/audio/000454.wav,data/train/view1/rgb/000454.mp4,data/train/view2/rgb/000454.mp4,data/train/view3/rgb/000454.mp4,data/train/view4/rgb/000454.mp4
455,6,2,0,0,49.0,59.0,175.0,-1.0,128.0,15.0,0,0,0.0,0.0,15.0,-1,-1,-1,data/train/audio/000455.wav,data/train/view1/rgb/000455.mp4,data/train/view2/rgb/000455.mp4,data/train/view3/rgb/000455.mp4,data/train/view4/rgb/000455.mp4
456,2,1,0,1,69.0,42.0,72.0,-1.0,185.0,2.0,2,2,0.82,137.0,139.0,-1,-1,-1,data/train/audio/000456.wav,data/train/view1/rgb/000456.mp4,data/train/view2/rgb/000456.mp4,data/train/view3/rgb/000456.mp4,data/train/view4/rgb/000456.mp4
457,8,2,1,1,135.0,135.0,164.0,56.0,1239.84,31.0,1,1,0.34,266.0,297.0,-1,-1,-1,data/train/audio/000457.wav,data/train/view1/rgb/000457.mp4,data/train/view2/rgb/000457.mp4,data/train/view3/rgb/000457.mp4,data/train/view4/rgb/000457.mp4
458,2,1,1,1,69.0,42.0,72.0,-1.0,185.0,2.0,1,2,0.34,63.0,65.0,-1,-1,-1,data/train/audio/000458.wav,data/train/view1/rgb/000458.mp4,data/train/view2/rgb/000458.mp4,data/train/view3/rgb/000458.mp4,data/train/view4/rgb/000458.mp4
459,5,1,1,1,81.0,67.0,136.0,-1.0,363.0,134.0,1,1,0.34,71.0,205.0,-1,-1,-1,data/train/audio/000459.wav,data/train/view1/rgb/000459.mp4,data/train/view2/rgb/000459.mp4,data/train/view3/rgb/000459.mp4,data/train/view4/rgb/000459.mp4
460,5,2,0,1,81.0,67.0,136.0,-1.0,363.0,134.0,0,0,0.0,0.0,134.0,-1,-1,-1,data/train/audio/000460.wav,data/train/view1/rgb/000460.mp4,data/train/view2/rgb/000460.mp4,data/train/view3/rgb/000460.mp4,data/train/view4/rgb/000460.mp4
461,7,2,1,0,193.0,193.0,241.0,69.0,3209.397,59.0,1,1,0.34,717.0,776.0,-1,-1,-1,data/train/audio/000461.wav,data/train/view1/rgb/000461.mp4,data/train/view2/rgb/000461.mp4,data/train/view3/rgb/000461.mp4,data/train/view4/rgb/000461.mp4
462,4,1,1,1,88.0,56.0,91.0,-1.0,296.0,86.0,1,1,0.34,45.0,131.0,-1,-1,-1,data/train/audio/000462.wav,data/train/view1/rgb/000462.mp4,data/train/view2/rgb/000462.mp4,data/train/view3/rgb/000462.mp4,data/train/view4/rgb/000462.mp4
463,3,1,1,0,69.0,39.0,85.0,-1.0,202.0,3.0,1,2,0.34,66.0,69.0,-1,-1,-1,data/train/audio/000463.wav,data/train/view1/rgb/000463.mp4,data/train/view2/rgb/000463.mp4,data/train/view3/rgb/000463.mp4,data/train/view4/rgb/000463.mp4
464,1,0,0,1,98.0,61.0,119.0,-1.0,520.0,10.0,3,2,1.0,468.0,478.0,-1,-1,-1,data/train/audio/000464.wav,data/train/view1/rgb/000464.mp4,data/train/view2/rgb/000464.mp4,data/train/view3/rgb/000464.mp4,data/train/view4/rgb/000464.mp4
465,7,0,1,1,193.0,193.0,241.0,69.0,3209.397,59.0,2,2,0.82,2680.0,2739.0,-1,-1,-1,data/train/audio/000465.wav,data/train/view1/rgb/000465.mp4,data/train/view2/rgb/000465.mp4,data/train/view3/rgb/000465.mp4,data/train/view4/rgb/000465.mp4
466,4,1,0,0,88.0,56.0,91.0,-1.0,296.0,86.0,2,2,0.82,219.0,305.0,-1,-1,-1,data/train/audio/000466.wav,data/train/view1/rgb/000466.mp4,data/train/view2/rgb/000466.mp4,data/train/view3/rgb/000466.mp4,data/train/view4/rgb/000466.mp4
467,2,1,1,1,69.0,42.0,72.0,-1.0,185.0,2.0,2,1,0.82,76.0,78.0,-1,-1,-1,data/train/audio/000467.wav,data/train/view1/rgb/000467.mp4,data/train/view2/rgb/000467.mp4,data/train/view3/rgb/000467.mp4,data/train/view4/rgb/000467.mp4
468,7,2,1,1,193.0,193.0,241.0,69.0,3209.397,59.0,0,0,0.0,0.0,59.0,-1,-1,-1,data/train/audio/000468.wav,data/train/view1/rgb/000468.mp4,data/train/view2/rgb/000468.mp4,data/train/view3/rgb/000468.mp4,data/train/view4/rgb/000468.mp4
469,6,0,1,1,49.0,59.0,175.0,-1.0,128.0,15.0,3,2,1.0,115.0,130.0,-1,-1,-1,data/train/audio/000469.wav,data/train/view1/rgb/000469.mp4,data/train/view2/rgb/000469.mp4,data/train/view3/rgb/000469.mp4,data/train/view4/rgb/000469.mp4
470,4,0,0,1,88.0,56.0,91.0,-1.0,296.0,86.0,3,1,1.0,148.0,234.0,-1,-1,-1,data/train/audio/000470.wav,data/train/view1/rgb/000470.mp4,data/train/view2/rgb/000470.mp4,data/train/view3/rgb/000470.mp4,data/train/view4/rgb/000470.mp4
471,6,1,0,1,49.0,59.0,175.0,-1.0,128.0,15.0,2,1,0.82,53.0,68.0,-1,-1,-1,data/train/audio/000471.wav,data/train/view1/rgb/000471.mp4,data/train/view2/rgb/000471.mp4,data/train/view3/rgb/000471.mp4,data/train/view4/rgb/000471.mp4
472,3,0,0,0,69.0,39.0,85.0,-1.0,202.0,3.0,3,2,1.0,182.0,185.0,-1,-1,-1,data/train/audio/000472.wav,data/train/view1/rgb/000472.mp4,data/train/view2/rgb/000472.mp4,data/train/view3/rgb/000472.mp4,data/train/view4/rgb/000472.mp4
473,5,2,1,1,81.0,67.0,136.0,-1.0,363.0,134.0,0,0,0.0,0.0,134.0,-1,-1,-1,data/train/audio/000473.wav,data/train/view1/rgb/000473.mp4,data/train/view2/rgb/000473.mp4,data/train/view3/rgb/000473.mp4,data/train/view4/rgb/000473.mp4
